Year,Volume,Issue,Title,Authors,DOI,Link
2006,51,1,Explaining Compassion Organizing,Jane E. Dutton; Monica C. Worline; Peter J. Frost; Jacoba Lilius,10.2189/asqu.51.1.59,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.59
2006,51,1,"Should We Stay or Should We Go? Accountability, Status Anxiety, and Client Defections",Michael Jensen,10.2189/asqu.51.1.97,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.97
2006,51,1,Book Review Essay: 9/11 and the Challenges of Public Management: The 9/11 Commission                         Report: Final Report of the National Commission on Terrorist Attacks upon the United                         States,Steven Kelman,10.2189/asqu.51.1.129,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.129
2006,51,1,Structuring the Information Age: Life Insurance and Technology in the Twentieth Century,Asaf Darr,10.2189/asqu.51.1.143,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.143
2006,51,1,"The New Community Firm: Employment, Governance, and Management Reform in Japan",Christina Ahmadjian,10.2189/asqu.51.1.146,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.146
2006,51,1,Leviathans: Multinational Corporations and the New Global History,John Stopford,10.2189/asqu.51.1.149,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.149
2006,51,1,The Oxford Handbook of Work and Organization,Steve Vallas,10.2189/asqu.51.1.153,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.153
2006,51,1,Shouldering Risks: The Culture of Control in the Nuclear Power Industry,Todd R. La Porte,10.2189/asqu.51.1.155,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.155
2006,51,1,Publications Received,,10.2189/asqu.51.1.160,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.160
2006,51,1,About the Authors,,10.2189/asqu.51.1.162,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.162
2006,51,1,Call for Papers,,10.2189/asqu.51.1.165,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.165
2006,51,1,Notice to Contributors,,10.2189/asqu.51.1.166,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.1.166
2006,51,2,Frontmatter,,10.2189/asqu.51.2.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.i
2006,51,2,The Other Pathway to the Boardroom: Interpersonal Influence Behavior as a Substitute                         for Elite Credentials and Majority Status in Obtaining Board Appointments,James D. Westphal; Ithai Stern,10.2189/asqu.51.2.169,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.169
2006,51,2,"Sources of Rationalized Governance: Cross-National Longitudinal Analyses, 1985–2002",Gili S. Drori; Suk Yong Jang; John W. Meyer,10.2189/asqu.51.2.205,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.205
2006,51,2,Positioning among Organizations in a Population: Moves between Market Segments and                         the Evolution of Industry Structure,Stanislav D. Dobrev; Tai-Young Kim,10.2189/asqu.51.2.230,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.230
2006,51,2,Dynamics of Social Capital and Their Performance Implications: Lessons from Biotechnology                         Start-ups,Indre Maurer; Mark Ebers,10.2189/asqu.51.2.262,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.262
2006,51,2,Organization at the Limit: Lessons from theColumbiaDisaster,Constance Perin,10.2189/asqu.51.2.293,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.293
2006,51,2,Unleashing Change: A Study of Organizational Renewal in Government,Christopher Pollitt,10.2189/asqu.51.2.302,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.302
2006,51,2,Cooperation without Trust?,Linda D. Molm,10.2189/asqu.51.2.305,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.305
2006,51,2,Competing Devotions: Career and Family among Women Executives,Toby L. Parcel,10.2189/asqu.51.2.308,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.308
2006,51,2,Open for Business: The Persistent Entrepreneurial Class in Poland,Yang Cao,10.2189/asqu.51.2.311,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.311
2006,51,2,Getting Rich: America's New Rich and How They Got That Way,Brian Goesling,10.2189/asqu.51.2.314,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.314
2006,51,2,The Business of Culture: Strategic Perspectives on Entertainment and Media,Patricia H. Thornton,10.2189/asqu.51.2.317,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.317
2006,51,2,"Conflicts of Interest: Challenges and Solutions in Business, Law, Medicine and Public                         Policy",Mark A. Covaleski,10.2189/asqu.51.2.321,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.321
2006,51,2,Knowledge to Action? Evidence-Based Health Care in Action,Arnold D. Kaluzny; Lucy Savitz,10.2189/asqu.51.2.324,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.324
2006,51,2,Publications Received,,10.2189/asqu.51.2.328,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.328
2006,51,2,About the Authors,,10.2189/asqu.51.2.330,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.330
2006,51,2,Notice to Contributors,,10.2189/asqu.51.2.333,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.2.333
2006,51,3,From the Editor,Donald Palmer,10.2189/asqu.51.3.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.i
2006,51,3,Networks and Organizational Growth: A Study of Community Based Nonprofits,Joseph Galaskiewicz; Wolfgang Bielefeld; Myron Dowell,10.2189/asqu.51.3.337,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.337
2006,51,3,Organizational Foundings in Community Context: Instruments Manufacturers and Their                         Interrelationship with Other Organizations,Pino G. Audia; John H. Freeman; Paul Davidson Reynolds,10.2189/asqu.51.3.381,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.381
2006,51,3,Jacks of All Trades and Masters of None: Audiences' Reactions to Spanning Genres in                         Feature Film Production,Greta Hsu,10.2189/asqu.51.3.420,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.420
2006,51,3,"Unpacking the Concept of Virtuality: The Effects of Geographic Dispersion, Electronic                         Dependence, Dynamic Structure, and National Diversity on Team Innovation",Cristina B. Gibson; Jennifer L. Gibbs,10.2189/asqu.51.3.451,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.451
2006,51,3,Book Review Essay: What's New about the New Institutionalism?: Handbook of New Institutional Economics,Bruce G. Carruthers,10.2189/asqu.51.3.496,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.496
2006,51,3,The Competent Organization: A Psychological Analysis of the Strategic Management Process.                         Gerard P. Hodgkinson and Paul R. Sparrow,George P. Huber,10.2189/asqu.51.3.502,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.502
2006,51,3,"Artifacts and Organizations: Beyond Mere Symbolism. Anat Rafaeli and Michael G. Pratt,                         eds.",Pasquale Gagliardi,10.2189/asqu.51.3.505,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.505
2006,51,3,"The Time Divide: Work, Family and Gender Inequality. Jerry A. Jacobs and Kathleen                         Gerson",Jennifer Glass,10.2189/asqu.51.3.509,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.509
2006,51,3,"Global Ideas: How Ideas, Objects, and Practices Travel in the Global Economy. Barbara                         Czarniawska and Guje Sevón, eds.",Eric Abrahamson,10.2189/asqu.51.3.512,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.512
2006,51,3,"Identifying Talent, Institutionalizing Diversity: Race and Philanthropy in Post-Civil                         Rights America. Jiannbin Lee Shiao",Johnnie Griffin,10.2189/asqu.51.3.515,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.515
2006,51,3,"Organizational Encounters with Risk. Bridget Hutter and Michael Power, eds.",Charles Perrow,10.2189/asqu.51.3.517,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.517
2006,51,3,Selling Technology: The Changing Shape of Sales in an Information Economy. Asaf Darr,Michel Anteby,10.2189/asqu.51.3.522,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.522
2006,51,3,Publications Received,,10.2189/asqu.51.3.526,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.526
2006,51,3,About the Authors,,10.2189/asqu.51.3.528,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.528
2006,51,3,Notice to Contributors,,10.2189/asqu.51.3.531,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.3.531
2006,51,4,Frontmatter,,10.2189/asqu.51.4.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.i
2006,51,4,Taking Stock of the Criteria We Use to Evaluate One Another's Work:ASQ50 Years Out,Donald Palmer,10.2189/asqu.51.4.535,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.535
2006,51,4,Social Structure and Exchange: Self-confirming Dynamics in Hollywood,Olav Sorenson; David M. Waguespack,10.2189/asqu.51.4.560,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.560
2006,51,4,"Dynamic Delegation: Shared, Hierarchical, and Deindividualized Leadership in Extreme                         Action Teams",Katherine J. Klein; Jonathan C. Ziegert; Andrew P. Knight; Yan Xiao,10.2189/asqu.51.4.590,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.590
2006,51,4,Overcoming Oligarchy: Culture and Agency in Social Movement Organizations,Paul Osterman,10.2189/asqu.51.4.622,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.622
2006,51,4,"The Business of Healthcare Innovation. Lawton Robert Burns, ed.",Mary L. Fennell,10.2189/asqu.51.4.650,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.650
2006,51,4,"The Chosen: The Hidden History of Admission and Exclusion at Harvard, Yale, and Princeton.                         Jerome Karabel",Frank Dobbin,10.2189/asqu.51.4.652,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.652
2006,51,4,The Box: How the Shipping Container Made the World Smaller and the World Economy Bigger.                         Marc Levinson,Mason A. Carpenter,10.2189/asqu.51.4.656,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.656
2006,51,4,The Rise of Spanish Multinationals: European Business in the Global Economy. Mauro                         F. Guillén,Juan Díez Medrano,10.2189/asqu.51.4.659,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.659
2006,51,4,Local Players in Global Games: The Strategic Constitution of a Multinational Corporation.                         Peer Hull Kirstensen and Jonathan Zeitlin,Ruth V. Aguilera,10.2189/asqu.51.4.663,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.663
2006,51,4,Worker Centers: Organizing Communities at the Edge of the Dream. Janice Fine,Chris Tilly,10.2189/asqu.51.4.667,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.667
2006,51,4,Management Speak: Why We Listen to What Management Gurus Tell Us. David Greatbatch                         and Timothy Clark,Dong-Il Jung,10.2189/asqu.51.4.669,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.669
2006,51,4,Publications Received,,10.2189/asqu.51.4.672,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.672
2006,51,4,About the Authors,,10.2189/asqu.51.4.674,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.674
2006,51,4,News and Notes,,10.2189/asqu.51.4.677,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.677
2006,51,4,Notice to Contributors,,10.2189/asqu.51.4.681,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.681
2006,51,4,"Index Volume 51, 2006",,10.2189/asqu.51.4.684,https://journals.sagepub.com/doi/abs/10.2189/asqu.51.4.684
2007,52,1,When Brokers May Not Work: The Cultural Contingency of Social Capital in Chinese High-tech                         Firms,Zhixing Xiao; Anne S. Tsui,10.2189/asqu.52.1.1,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.1
2007,52,1,Dependence Asymmetry and Joint Dependence in Interorganizational Relationships: Effects                         of Embeddedness on a Manufacturer's Performance in Procurement Relationships,Ranjay Gulati; Maxim Sytch,10.2189/asqu.52.1.32,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.32
2007,52,1,How Entrepreneurs Use Symbolic Management to Acquire Resources,Christoph Zott; Quy Nguyen Huy,10.2189/asqu.52.1.70,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.70
2007,52,1,Socioemotional Wealth and Business Risks in Family-controlled Firms: Evidence from                         Spanish Olive Oil Mills,Luis R. Gómez-Mejía; Katalin Takács Haynes; Manuel Núñez-Nickel; Kathyrn J. L. Jacobson; José Moyano-Fuentes,10.2189/asqu.52.1.106,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.106
2007,52,1,"The Declining Significance of Gender? Francine D. Blau, Mary C. Brinton, and David                         B. Grusky, eds.",Denise D. Bielby,10.2189/asqu.52.1.138,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.138
2007,52,1,The World's Newest Profession: Management Consulting in the Twentieth Century. Christopher                         D. McKenna,Timothy Clark,10.2189/asqu.52.1.142,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.142
2007,52,1,"From Resource Allocation to Strategy. Joseph L. Bower and Clark G. Gilbert, eds.",Kathryn Rudie Harrigan,10.2189/asqu.52.1.146,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.146
2007,52,1,"Changing Lanes in China: Foreign Direct Investment, Local Governments, and Auto Sector                         Development. Eric Thun",Wubiao Zhou,10.2189/asqu.52.1.148,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.148
2007,52,1,Culture and Demography in Organizations. J. Richard Harrison and Glenn R. Carroll,Richard M. Burton,10.2189/asqu.52.1.152,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.152
2007,52,1,"Entrepreneurship, Geography, and American Economic Growth. Zoltan J. Acs and Catherine                         Armington",Olav Sorenson,10.2189/asqu.52.1.156,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.156
2007,52,1,"Just Business Practices in a Diverse and Developing World: Essays on International                         Business and Global Responsibilities. Frederick F. Bird and Manuel Velasquez, eds.",Min-Dong Paul Lee,10.2189/asqu.52.1.158,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.158
2007,52,1,The Bully of Bentonville: How the High Cost of Wal-Mart's Everyday Low Prices is Hurting                         America. Anthony Bianco,Deborah B. Balser,10.2189/asqu.52.1.161,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.161
2007,52,1,Publications Received,,10.2189/asqu.52.1.165,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.165
2007,52,1,About the Authors,,10.2189/asqu.52.1.167,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.167
2007,52,1,Notice to Contributors,,10.2189/asqu.52.1.171,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.1.171
2007,52,2,Effects of Structural Position on Allocation and Evaluation Decisions for Scientists                         and Engineers in Industrial R&D,Nancy DiTomaso; Corinne Post; D. Randall Smith; George F. Farris; Rene Cordero,10.2189/asqu.52.2.175,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.175
2007,52,2,Competitive Crowding and Risk Taking in a Tournament: Evidence from NASCAR Racing,Matthew S. Bothner; Jeong-han Kang; Toby E. Stuart,10.2189/asqu.52.2.208,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.208
2007,52,2,Throwing Good Money after Bad? Political and Institutional Influences on Sequential                         Decision Making in the Venture Capital Industry,Isin Guler,10.2189/asqu.52.2.248,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.248
2007,52,2,"Inside the Iron Cage: Organizational Political Dynamics and Institutional Changes                         in Presidential Selection Systems in Korean Universities, 1985-2002",Tai-Young Kim; Dongyoub Shin; Hongseok Oh; Young-Chul Jeong,10.2189/asqu.52.2.286,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.286
2007,52,2,Female Enterprise in the New Economy. Karen D. Hughes.,Christine M. Beckman,10.2189/asqu.52.2.324,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.324
2007,52,2,"The Firm as a Collaborative Community. Charles Heckscher and Paul S. Adler, eds.",James R. Barker,10.2189/asqu.52.2.328,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.328
2007,52,2,"International Business and Government Relations in the 21st Century. Robert Grosse,                         ed.",Hack Jan Katz,10.2189/asqu.52.2.331,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.331
2007,52,2,"Flexibility and Stability in the Innovating Economy. Maureen McKelvey and Magnus Holmén,                         eds.",Philip Anderson,10.2189/asqu.52.2.333,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.333
2007,52,2,"The New Old Economy: Networks, Institutions, and the Organizational Transformation                         of American Manufacturing. Josh Whitford.",Eileen Appelbaum,10.2189/asqu.52.2.336,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.336
2007,52,2,"Social Psychology and Economics. David De Cremer, Marcel Zeelenberg, and J. Keith                         Murnighan, eds.",Ya-Ru Chen,10.2189/asqu.52.2.338,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.338
2007,52,2,Publications Received,,10.2189/asqu.52.2.342,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.342
2007,52,2,About the Authors,,10.2189/asqu.52.2.344,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.344
2007,52,2,Notice to Contributors,,10.2189/asqu.52.2.348,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.2.348
2007,52,3,Frontmatter: From the Editor,Donald Palmer,10.2189/asqu.52.3.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.i
2007,52,3,It's All about Me: Narcissistic Chief Executive Officers and Their Effects on Company                         Strategy and Performance,Arijit Chatterjee; Donald C. Hambrick,10.2189/asqu.52.3.351,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.351
2007,52,3,Bureaucracy and Entrepreneurship: Workplace Effects on Entrepreneurial Entry,Jesper B. Sørensen,10.2189/asqu.52.3.387,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.387
2007,52,3,Social Movements as Extra-Institutional Entrepreneurs: The Effect of Protests on Stock                         Price Returns,Brayden G King; Sarah A. Soule,10.2189/asqu.52.3.413,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.413
2007,52,3,"Collaborative Brokerage, Generative Creativity, and Creative Success",Lee Fleming; Santiago Mingo; David Chen,10.2189/asqu.52.3.443,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.443
2007,52,3,"Managing Network Resources: Alliances, Affiliation, and Other Relational Assets. Ranjay                         Gulati",Gautam Ahuja,10.2189/asqu.52.3.476,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.476
2007,52,3,Book Review,Christopher Ansell,10.2189/asqu.52.3.482,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.482
2007,52,3,"From Counterculture to Cyberculture: Stewart Brand, the Whole Earth Network, and the                         Rise of Digital Utopianism. Fred Turner.",Stephen R. Barley,10.2189/asqu.52.3.486,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.486
2007,52,3,"Paths to Power: How Insiders and Outsiders Shaped American Business Leadership. Anthony                         J. Mayo, Nitin Nohria, and Laura G. Singleton.",Jone L. Pearce,10.2189/asqu.52.3.489,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.489
2007,52,3,The Taylorized Beauty of the Mechanical: Scientific Management and the Rise of Modernist                         Architecture. Mauro F. Guillén.,John Paul MacDuffie,10.2189/asqu.52.3.492,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.492
2007,52,3,"China's Domestic Private Firms: Multidisciplinary Perspectives on Management and Performance.                         Anne S. Tsui, Yanjie Bian, and Leonard Cheng, eds.",Ningxi Zhang,10.2189/asqu.52.3.497,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.497
2007,52,3,Publications Received,,10.2189/asqu.52.3.500,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.500
2007,52,3,About the Authors,,10.2189/asqu.52.3.501,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.501
2007,52,3,Notice to Contributors,,10.2189/asqu.52.3.503,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.3.503
2007,52,4,Frontmatter,,10.2189/asqu.52.4.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.i
2007,52,4,A Distributed Cognition Perspective on Newcomers' Change Processes: The Management                         of Cognitive Uncertainty in Two Investment Banks,A. Alexandra Michel,10.2189/asqu.52.4.507,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.507
2007,52,4,"Do People Mix at Mixers? Structure, Homophily, and the “Life of the Party”",Paul Ingram; Michael W. Morris,10.2189/asqu.52.4.558,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.558
2007,52,4,Myopia of Selection: Does Organizational Adaptation Limit the Efficacy of Population                         Selection?,Daniel Levinthal; Hart E. Posen,10.2189/asqu.52.4.586,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.586
2007,52,4,Contingent Political Capital and International Alliances: Evidence from South Korea,Jordan Siegel,10.2189/asqu.52.4.621,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.621
2007,52,4,The Network Structure of Exploration and Exploitation,David Lazer; Allan Friedman,10.2189/asqu.52.4.667,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.667
2007,52,4,Publications Received,,10.2189/asqu.52.4.695,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.695
2007,52,4,About the Authors,,10.2189/asqu.52.4.697,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.697
2007,52,4,News and Notes,,10.2189/asqu.52.4.700,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.700
2007,52,4,Notice to Contributors,,10.2189/asqu.52.4.703,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.703
2007,52,4,"Index Volume 52, 2007",,10.2189/asqu.52.4.706,https://journals.sagepub.com/doi/abs/10.2189/asqu.52.4.706
2008,53,1,Frontmatter,,10.2189/asqu.53.1.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.i
2008,53,1,"The State, the Labor Process, and the Diffusion of Managerial Models",Alexandra Kalev; Yehouda Shenhav; David De Vries,10.2189/asqu.53.1.1,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.1
2008,53,1,The Pacification of Institutional Investors,James D. Westphal; Michael K. Bednar,10.2189/asqu.53.1.29,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.29
2008,53,1,Can you have your Cake and Eat it too? Structural Holes' Influence on Status Accumulation                         and Market Performance in Collaborative Networks,Andrew V. Shipilov; Stan Xiao Li,10.2189/asqu.53.1.73,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.73
2008,53,1,Selective Sampling of Empirical Settings in Organizational Studies,Jerker Denrell; Balázs Kovács,10.2189/asqu.53.1.109,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.109
2008,53,1,"The Structure of Consensus: Network Ties, Legitimation, and Exit Rates of                         U.S. Feature Film Producer Organizations",Gino Cattani; Simone Ferriani; Giacomo Negro; Fabrizio Perretti,10.2189/asqu.53.1.145,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.145
2008,53,1,David Shulman: From Hire to Liar: The Role of Deception in the Workplace,Lisa Troyer,10.2189/asqu.53.1.183,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.183
2008,53,1,Terry L. Leap: Dishonest Dollars: The Dynamics of White-Collar Crime,Janet P. Near,10.2189/asqu.53.1.185,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.185
2008,53,1,"Jean M. Bartunek, Mary Ann Hinsdale, and James F. Keenan, eds.: Church Ethics and                         Its Organizational Context: Learning from the Sex Scandal in the Catholic Church",Ramon J. Aldag,10.2189/asqu.53.1.188,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.188
2008,53,1,"Jane E. Dutton and Belle Rose Ragins, eds.: Exploring Positive Relationships at Work:                         Building a Theoretical and Research Foundation",Marlene E. Turner,10.2189/asqu.53.1.192,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.192
2008,53,1,Peter Bearman: Doormen,Ezra W. Zuckerman,10.2189/asqu.53.1.194,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.194
2008,53,1,Publications Received,,10.2189/asqu.53.1.199,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.199
2008,53,1,About the Authors,,10.2189/asqu.53.1.201,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.201
2008,53,1,Notice to Contributors,,10.2189/asqu.53.1.205,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.1.205
2008,53,2,Frontmatter,,10.2189/asqu.53.2.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.i
2008,53,2,Interlopers and Field Change: The Entry ofU.S. Newsinto the Field of Legal Education,Michael Sauder,10.2189/asqu.53.2.209,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.209
2008,53,2,Local and Non-local Pre-founding Experience and New Organizational Form Penetration:                         The Case of the Israeli Wine Industry,Tal Simons; Peter W. Roberts,10.2189/asqu.53.2.235,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.235
2008,53,2,Bringing the Context Back In: Settings and the Search for Syndicate Partners in Venture                         Capital Investment Networks,Olav Sorenson; Toby E. Stuart,10.2189/asqu.53.2.266,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.266
2008,53,2,"Swimming with Sharks: Technology Ventures, Defense Mechanisms and Corporate Relationships",Riitta Katila; Jeff D. Rosenberger; Kathleen M. Eisenhardt,10.2189/asqu.53.2.295,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.295
2008,53,2,Decomposability in Knowledge Structures and Its Impact on the Usefulness of Inventions                         and Knowledge-base Malleability,Sai Yayavaram; Gautam Ahuja,10.2189/asqu.53.2.333,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.333
2008,53,2,Alice H. Eagly and Linda L. Carli: Through the Labyrinth: The Truth about How Women                         Become Leaders,Celia V. Harquail,10.2189/asqu.53.2.363,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.363
2008,53,2,Liesbet Heyse: Choosing the Lesser Evil: Understanding Decision Making in Humanitarian                         Aid NGOs,Manuel Núñez-Nickel,10.2189/asqu.53.2.367,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.367
2008,53,2,"Sandy Kristen Piderit, Ronald E. Fry, and David L. Cooperrider, eds.: Handbook of                         Transformative Cooperation: New Designs and Dynamics",Mark Mone,10.2189/asqu.53.2.370,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.370
2008,53,2,Simon Down: Narratives of Enterprise: Crafting Entrepreneurial Self-Identity in a                         Small Firm,Quy Nguyen Huy,10.2189/asqu.53.2.374,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.374
2008,53,2,Teresa da Silva Lopes: Global Brands: The Evolution of Multinationals in Alcoholic                         Beverages,Andrew Inkpen,10.2189/asqu.53.2.377,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.377
2008,53,2,Publications Received,,10.2189/asqu.53.2.381,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.381
2008,53,2,About the Authors,,10.2189/asqu.53.2.382,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.382
2008,53,2,Notice to Contributor,,10.2189/asqu.53.2.385,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.2.385
2008,53,3,Frontmatter,,10.2189/asqu.53.3.i,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.3.i
2008,53,3,Introduction: Social Movements in Organizations and Markets,Gerald F. Davis; Calvin Morrill; Hayagreeva Rao; Sarah A. Soule,10.2189/asqu.53.3.389,https://journals.sagepub.com/doi/abs/10.2189/asqu.53.3.389
